2083;128;72;169;Luguvalium;x
2084;170;75;42;Brocavum;x
2085;2;78;170;Vinovia;x
2086;44;81;43;Vindolanda;x
2087;86;84;171;Vindolava;x
2088;128;87;44;Virosidum;x
2089;170;90;172;Habitancum;x
2090;2;93;45;Bremenium;x
2091;44;96;173;Blatobulgium;x
2092;86;99;46;Burrium;x
2093;128;102;174;Bornium;x
2094;170;105;47;Nidum;x
2095;2;108;175;Moridunum;x
2096;44;111;48;Bremia;x
2097;86;114;176;Cicucium;x
2098;128;117;49;Gobannium;x
2099;170;120;177;OktapitaronAkron;x
2100;2;123;50;Magnis;x
2101;44;126;178;Bravonium;x
2102;86;129;51;Levobrinta;x
2103;128;132;179;Carona;x
2104;170;135;52;GanganonAkron;x
2105;2;138;180;Seguntium;x
2106;44;141;53;Varis;x
2107;86;144;181;Plaenium;x
2108;128;147;54;Manavia;x
2109;170;150;182;Novantae;x
2110;2;153;55;Selgovae;x
2111;44;156;183;Otadini;x
2112;86;159;56;Damnonii;x
2113;128;162;184;Trimontium;x
2114;170;165;57;Veluniate;x
2115;2;168;185;Venicones;x
2116;44;171;58;Taexali;x
2117;86;174;186;Epidii;x
2118;128;177;59;Creones;x
2119;170;180;187;Carnonacae;x
2120;2;183;60;Caledonii;x
2121;44;186;188;Caereni;x
2122;86;189;61;Cornavii;x
2123;128;192;189;Vacomagi;x
2124;170;195;62;Lindon;x
2125;2;198;190;TaixalonAkron;x
2126;44;201;63;EpidionAkron;x
2127;86;204;191;Malaios;x
2128;128;207;64;Scitis;x
2129;170;210;192;DumnaSeptentrionalis;x
2130;2;0;65;DumnaMeridionalis;x
2131;44;3;193;OuirouedroumAkron;x
2132;86;6;66;Orcades;x
2133;128;9;194;PinnataCastra;x
2134;170;12;67;Coriallum;x
2135;2;15;195;Aluna;x
2136;44;18;68;Crouciaconnum;x
2137;86;21;196;Cosedia;x
2138;128;24;69;Augustodurum;x
2139;170;27;197;Cerisiacum;x
2140;2;30;70;Ingena;x
2141;44;33;198;Reginca;x
2142;86;36;71;FanumMartis;x
2143;128;39;199;CondateRedonum;x
2144;170;42;72;Sipia;x
2145;2;45;200;Dolus;x
2146;44;48;73;Matriniaca;x
2147;86;51;201;Duretie;x
2148;128;54;74;Dariorigum;x
2149;170;57;202;Sulis;x
2150;2;60;75;Vorgium;x
2151;44;63;203;Vorganium;x
2152;86;66;76;Gesoscribate;x
2153;128;69;204;Grannona;x
2154;170;72;77;Pollicum;x
2155;2;75;205;Agritore;x
2156;44;78;78;Coriosolitum;x
2157;86;81;206;Osismetum;x
2158;128;84;79;Tregoritum;x
2159;170;87;207;Goelloria;x
2160;2;90;80;Leonitia;x
2161;44;93;208;Ivernia;x
2162;86;96;81;UsdiaOccidentalis;x
2163;128;99;209;VelaboriaMeridionalis;x
2164;170;102;82;BrigantiaSeptentrionalis;x
2165;2;105;210;Coriondia;x
2166;44;108;83;Gangani;x
2167;86;111;211;ManapiaSeptentrionalis;x
2168;128;114;84;Caucia;x
2169;170;117;212;AuteniaMeridionalis;x
2170;2;120;85;Eblania;x
2171;44;123;213;NagnatiaOccidentalis;x
2172;86;126;86;VoluntiaOrientalis;x
2173;128;129;214;DariniaSeptentrionalis;x
2174;170;132;87;RobogdiaOccidentalis;x
2175;2;135;215;VenicniaMeridionalis;x
2176;44;138;88;IverniaSeptentrionalis;x
2177;86;141;216;IverniaMeridionalis;x
2178;128;144;89;UsdiaOrientalis;x
2179;170;147;217;VelaboriaOccidentalis;x
2180;2;150;90;VelaboriaSeptentrionalis;x
2181;44;153;218;VelaboriaOrientalis;x
2182;86;156;91;Velaboria;x
2183;128;159;219;GanganiaOccidentalis;x
2184;170;162;92;GanganiaSeptentrionalis;x
2185;2;165;220;GanganiaOrientalis;x
2186;44;168;93;BrigantiaMeridionalis;x
2187;86;171;221;Brigantia;x
2188;128;174;94;CoriondiaMeridionalis;x
2189;170;177;222;CoriondiaSeptentrionalis;x
2190;2;180;95;ManapiaOrientalis;x
2191;44;183;223;ManapiaOccidentalis;x
2192;86;186;96;ManapiaMeridionalis;x
2193;128;189;224;CauciaOrientalis;x
2194;170;192;97;CauciaOccidentalis;x
2195;2;195;225;EblaniaOrientalis;x
2196;44;198;98;EblaniaOccidentalis;x
2197;86;201;226;AuteniaSeptentrionalis;x
2198;128;204;99;AuteniaOrientalis;x
2199;170;207;227;Autenia;x
2200;2;210;0;AuteniaOccidentalis;x
2201;44;0;128;NagnatiaMeridionalis;x
2202;86;3;1;NagnatiaOrientalis;x
2203;128;6;129;VenicniaOrientalis;x
2204;170;9;2;VenicniaSeptentrionalis;x
2205;2;12;130;VoluntiaOccidentalis;x
2206;44;15;3;VoluntiaSeptentrionalis;x
2207;86;18;131;RobogdiaOrientalis;x
2208;128;21;4;DariniaMeridionalis;x
2209;170;24;132;SipiaOccidentalis;x
2210;2;27;5;PiktonionAkron;x
2211;44;30;133;Namnetum;x
2212;86;33;6;Ratiatum;x
2213;128;36;134;Albanopolis;x
2214;170;39;7;NoviodunumDiablintum;x
2215;2;42;135;Foricum;x
2216;44;45;8;Abricates;x
2217;86;48;136;Diablintum;x
2218;128;51;9;Aregenua;x
2219;170;54;137;Noviodunum;x
2220;2;57;10;EsuviaSeptentrionalis;x
2221;44;60;138;EsuviaMeridionalis;x
2222;86;63;11;NoviomagusLexoviorum;x
2223;128;66;139;Caracotinum;x
2224;170;69;12;PictaviaSeptentrionalis;x
2225;2;72;140;PictaviaMeridionalis;x
2226;44;75;13;Becciacum;x
2227;86;78;141;Vertavia;x
2228;128;81;14;Santones;x
2229;170;84;142;NovioregumSantonum;x
2230;2;87;15;MediolanumSantonum;x
2231;44;90;143;Lamnum;x
2232;86;93;16;Tannum;x
2233;128;96;144;Blacciacum;x
2234;170;99;17;Burdigala;x
2235;2;102;145;KouriannonAkroterion;x
2236;44;105;18;Bituriga;x
2237;86;108;146;Losa;x
2238;128;111;19;Segosa;x
2239;170;114;147;Mosconnum;x
2240;2;117;20;Lapurdum;x
2241;44;120;148;Telonnum;x
2242;86;123;21;Coequosa;x
2243;128;126;149;AquaeTarbellicae;x
2244;170;129;22;Carasa;x
2245;2;132;150;Stomatas;x
2246;44;135;23;Iluro;x
2247;86;138;151;Beneharnum;x
2248;128;141;24;NovumOppidum;x
2249;170;144;152;Tarba;x
2250;2;147;25;Atura;x
2251;44;150;153;AquaeConvenarum;x
2252;86;153;26;LugdunumConvenarum;x
2253;128;156;154;Consoranni;x
2254;170;159;27;Tarusco;x
2255;2;162;155;Carcasso;x
2256;44;165;28;NarboMartius;x
2257;86;168;156;Ruscino;x
2258;128;171;29;Usuerva;x
2259;170;174;157;Baeterrae;x
2260;2;177;30;Agatha;x
2261;44;180;158;Luteva;x
2262;86;183;31;Segodunum;x
2263;128;186;159;Albiga;x
2264;170;189;32;Clodiana;x
2265;2;192;160;Tolosa;x
2266;44;195;33;AquaeSiccae;x
2267;86;198;161;Elusio;x
2268;128;201;34;Carantomagus;x
2269;170;204;162;Divona;x
2270;2;207;35;Aginnum;x
2271;44;210;163;Lactora;x
2272;86;0;36;Cossium;x
2273;128;3;164;Eleusa;x
2274;170;6;37;Saviniago;x
2275;2;9;165;Elimberrum;x
2276;44;12;38;Calagorris;x
2277;86;15;166;Belsinum;x
2278;128;18;39;Casinomagus;x
2279;170;21;167;Fines;x
2280;2;24;40;Marinavas;x
2281;44;27;168;Ussubium;x
2282;86;30;41;Vesunna;x
2283;128;33;169;Augustoritum;x
2284;170;36;42;Augustonemetum;x
2285;2;39;170;Gabalum;x
2286;44;42;43;Vellavorum;x
2287;86;45;171;Corterate;x
2288;128;48;44;Praemiacum;x
2289;170;51;172;Lucaniacum;x
2290;2;54;45;Iculisma;x
2291;44;57;173;Sarrum;x
2292;86;60;46;Pompegiaco;x
2293;128;63;174;Excisum;x
2294;170;66;47;Travectus;x
2295;2;69;175;AdSilanum;x
2296;44;72;48;Condate;x
2297;86;75;176;Cebennia;x
2298;128;78;49;Brivas;x
2299;170;81;177;Biliomagus;x
2300;2;84;50;AquaeSegetae;x
2301;44;87;178;Lugdunum;x
2302;86;90;51;Seguslavorum;x
2303;128;93;179;Octavus;x
2304;170;96;52;Vienna;x
2305;2;99;180;Augusta;x
2306;44;102;53;Figlinae;x
2307;86;105;181;Morginnum;x
2308;128;108;54;Valentia;x
2309;170;111;182;Batiana;x
2310;2;114;55;Cerebelliaca;x
2311;44;117;183;AlbaHelviorum;x
2312;86;120;56;Andusia;x
2313;128;123;184;Sextantio;x
2314;170;126;57;Nemausus;x
2315;2;129;185;Briginnum;x
2316;44;132;58;Staturnae;x
2317;43;63;148;Ucetia;x
2318;85;66;21;Rhodanousia;x
2319;127;69;149;Arelate;x
2320;169;72;22;Arausio;x
2321;1;75;150;Avennio;x
2322;43;78;23;Carpentorate;x
2323;85;81;151;AquaeSextiae;x
2324;127;84;24;AptaIula;x
2325;169;87;152;Massalia;x
2326;1;90;25;Decaniacum;x
2327;43;93;153;Acuciago;x
2328;85;96;26;Briva;x
2329;127;99;154;Nonniacus;x
2330;169;102;27;Userca;x
2331;1;105;155;Gemilliacum;x
2332;43;108;28;Negiacum;x
2333;128;183;194;Canviacum;x
2334;170;186;67;Comodoliacus;x
2335;2;189;195;Marcelliago;x
2336;44;192;68;Lissus;x
2337;86;195;196;Argenta;x
2338;128;198;69;Eustriacum;x
2339;85;111;156;Uxellodunum;x
2340;127;114;29;Tiniacum;x
2341;169;117;157;Curisiacum;x
2342;86;210;71;Ubiquum;x
2343;128;0;199;Salviacum;x
2344;170;3;72;Durotincum;x
2345;2;6;200;Limonum;x
2346;44;9;73;Argentomagus;x
2347;86;12;201;Avaricum;x
2348;128;15;74;Augustodunum;x
2349;170;18;202;Caesarodunum;x
2350;2;21;75;Cenabum;x
2351;44;24;203;Vindinum;x
2352;86;27;76;Iuliomagus;x
2353;128;30;204;Autessiodurum;x
2354;170;33;77;Andematunnum;x
2355;2;36;205;Vesontio;x
2356;44;39;78;Ludna;x
2357;86;42;206;Brioratis;x
2358;128;45;79;Isarnodurum;x
2359;170;48;207;Matisco;x
2360;2;51;80;Cabillonum;x
2361;44;54;208;Crucinae;x
2362;86;57;81;CastrumDivio;x
2363;128;60;209;PonsAriola;x
2364;170;63;82;Rodumna;x
2365;2;66;210;Pocrinnium;x
2366;44;69;83;Allsincum;x
2367;86;72;211;Decetia;x
2368;128;75;84;Tincontium;x
2369;170;78;212;Berberensis;x
2370;2;81;85;Transalium;x
2371;44;84;213;AquaeCalidae;x
2372;86;87;86;Sitilia;x
2373;128;90;214;Ricomagus;x
2374;170;93;87;Arthona;x
2375;2;96;215;Manatum;x
2376;44;99;88;AquaeNeri;x
2377;86;102;216;Derventum;x
2378;128;105;89;FinesSecundum;x
2379;170;108;217;Accitodunum;x
2380;2;111;90;Cambonum;x
2381;44;114;218;Mediolanicum;x
2382;86;117;91;Idunum;x
2383;128;120;219;Ferruciacum;x
2384;170;123;92;Vosagum;x
2385;2;126;220;Andecamulum;x
2386;44;129;93;Ambiacum;x
2387;86;132;221;Exidualum;x
2388;128;135;94;Comodoliacus;x
2389;170;138;222;Cassinomagum;x
2390;2;141;95;Rauranum;x
2391;44;144;223;Brigiosum;x
2392;86;147;96;Aunnedonacum;x
2393;128;150;224;Voglada;x
2394;170;153;97;Rotomagus;x
2395;2;156;225;Briggogalus;x
2396;44;159;98;Clinno;x
2397;86;162;226;Vultaconum;x
2398;128;165;99;Segora;x
2399;170;168;227;Toarcius;x
2400;2;171;0;Robrica;x
2401;44;174;128;Noviliacus;x
2402;86;177;1;Bricca;x
2403;128;180;129;Salica;x
2404;170;183;2;Sisciacum;x
2405;2;186;130;Pontiniacum;x
2406;44;189;3;Leprosum;x
2407;86;192;131;Gabris;x
2408;128;195;4;NoviodunumBiturigum;x
2409;170;198;132;Ernodurum;x
2410;2;201;5;Exolidunum;x
2411;44;204;133;Segivomicus;x
2412;86;207;6;Nogeomagus;x
2413;128;210;134;VicusMassava;x
2414;170;0;7;CondateAvaricum;x
2415;2;3;135;Intaranum;x
2416;44;6;8;Brivodurum;x
2417;86;9;136;Belca;x
2418;128;12;9;Bandritum;x
2419;170;15;137;Claudiomagus;x
2420;2;18;10;Iciodoro;x
2421;44;21;138;Cisomagus;x
2422;86;24;11;Onia;x
2423;128;27;139;Severiacus;x
2424;170;30;12;Tasciaca;x
2425;2;33;140;Blesum;x
2426;44;36;13;Navicellis;x
2427;86;39;141;Segobodium;x
2428;128;42;14;Varcia;x
2429;170;45;142;Tilena;x
2430;2;48;15;Tornodurum;x
2431;44;51;143;Vertillium;x
2432;86;54;16;CoraVicus;x
2433;128;57;144;Benevellum;x
2434;170;60;17;Cervidunum;x
2435;2;63;145;Vidubia;x
2436;44;66;18;Divionense;x
2437;86;69;146;Sidoloucum;x
2438;128;72;19;Bibracte;x
2439;170;75;147;Aballo;x
2440;2;78;20;Alesia;x
2441;44;81;148;Autricum;x
2442;86;84;21;MediolanumAulercorum;x
2443;128;87;149;Rotomagus;x
2444;170;90;22;Catalacus;x
2445;2;93;150;Augustomagus;x
2446;44;96;23;Caesaromagus;x
2447;86;99;151;Iatinon;x
2448;128;102;24;Agedincum;x
2449;170;105;152;Augustobona;x
2450;2;108;25;Durocatalaunum;x
2451;44;111;153;Durocortorum;x
2452;86;114;26;AugustaSuessionum;x
2453;128;117;154;Tullum;x
2454;170;120;27;Divodurum;x
2455;2;123;155;Viriodunum;x
2456;44;126;28;Labrinum;x
2457;86;129;156;DunenseCastrum;x
2458;128;132;29;Vindocinium;x
2459;170;135;157;Cennomannia;x
2460;2;138;30;CarnutiaOrientalis;x
2461;44;141;158;CarnutiaOccidentalis;x
2462;86;144;31;Dorocas;x
2463;128;147;159;CondateDurocassicum;x
2464;170;150;32;Ebrovicia;x
2465;2;153;160;Breviodurum;x
2466;44;156;33;Uggate;x
2467;86;159;161;Pentale;x
2468;128;162;34;Iuliobona;x
2469;170;165;162;Ritumagus;x
2470;2;168;35;GaletiaOccidentalis;x
2471;44;171;163;GaletiaOrientalis;x
2472;86;174;36;BrivaIsarae;x
2473;128;177;164;Avalocum;x
2474;170;180;37;Nemetodurum;x
2475;2;183;165;Lutetia;x
2476;44;186;38;Dortenco;x
2477;86;189;166;Diodurum;x
2478;128;192;39;Salioclita;x
2479;170;195;167;AdFines;x
2480;2;198;40;Montargia;x
2481;44;201;168;Mellodunum;x
2482;86;204;41;CondateAgedincum;x
2483;128;207;169;Cala;x
2484;170;210;42;Calagum;x
2485;2;0;170;Riobe;x
2486;44;3;43;Lucia;x
2487;86;6;171;Senonia;x
2488;128;9;44;Eburobriga;x
2489;170;12;172;Artiaca;x
2490;2;15;45;Malliacus;x
2491;44;18;173;Mugilonia;x
2492;86;21;46;Odomagus;x
2493;128;24;174;Isara;x
2494;170;27;47;Basillia;x
2495;2;30;175;Tanomia;x
2496;44;33;48;Caturicis;x
2497;86;36;176;Nasium;x
2498;128;39;49;Sauriciacum;x
2499;170;42;177;Scarponna;x
2500;156;219;227;sea;x
2501;90;212;227;sea;x
2502;72;204;220;sea;x
2503;137;228;239;sea;x
2504;164;216;222;sea;x
2505;175;241;249;sea;x
2506;219;243;246;sea;x
2507;92;241;234;sea;x
2508;41;209;215;sea;x
2509;104;209;214;sea;x
2510;137;210;217;sea;x
2511;49;209;215;sea;x
2512;80;209;213;sea;x
2513;154;233;236;sea;x
2514;27;227;234;sea;x
2515;92;227;234;sea;x
2516;104;209;213;sea;x
2517;150;231;234;sea;x
2518;154;236;239;sea;x
2519;61;248;255;sea;x
2520;153;240;243;sea;x
2521;117;220;224;sea;x
2522;105;204;208;sea;x
2523;147;173;214;sea;x
2524;48;210;219;sea;x
2525;2;120;190;sea;x
2526;51;209;215;sea;x
2527;80;156;215;sea;x
2528;128;198;255;sea;x
2529;23;198;255;sea;x
2530;23;224;255;sea;x
2531;118;220;224;sea;x
2532;106;204;208;sea;x
2533;148;173;214;sea;x
2534;49;210;219;sea;x
2535;3;120;190;sea;x
2536;52;209;215;sea;x
2537;81;156;215;sea;x
2538;129;198;255;sea;x
2539;24;198;255;sea;x
2540;24;224;255;sea;x
2541;119;220;224;sea;x
2542;107;204;208;sea;x
2543;149;173;214;Uccrynyika;x
2544;50;210;219;sea;x
2545;4;120;190;sea;x
2546;53;209;215;sea;x
2547;82;156;215;sea;x
2548;130;198;255;sea;x
2549;25;198;255;sea;x
2550;25;224;255;sea;x
2551;44;198;203;sea;x
2552;86;201;176;sea;x
2553;128;204;204;sea;x
2554;70;107;177;sea;x
2555;5;210;205;sea;x
2556;44;0;78;sea;x
2557;86;3;206;sea;x
2558;128;6;255;sea;x
2559;70;9;207;sea;x
2560;26;12;80;sea;x
2561;45;198;203;sea;x
2562;87;201;255;sea;x
2563;129;204;204;sea;x
2564;171;207;177;sea;x
2565;6;210;205;sea;x
2566;45;0;78;sea;x
2567;87;3;206;sea;x
2568;29;176;255;sea;x
2569;71;9;207;sea;x
2570;27;12;80;sea;x
2571;46;198;203;sea;x
2572;88;201;176;sea;x
2573;130;204;204;sea;x
2574;172;207;255;sea;x
2575;7;210;205;sea;x
2576;46;0;78;sea;x
2577;88;3;206;sea;x
2578;30;116;179;sea;x
2579;172;119;207;sea;x
2580;28;12;80;sea;x
2581;44;75;210;sea;x
2582;25;237;230;sea;x
2583;42;198;230;sea;x
2584;41;142;230;sea;x
2585;2;247;220;sea;x
2586;44;90;200;sea;x
2587;86;164;220;sea;x
2588;28;196;220;sea;x
2589;70;99;240;sea;x
2590;2;102;190;sea;x
2591;44;75;211;sea;x
2592;25;237;231;sea;x
2593;42;198;231;sea;x
2594;41;142;231;sea;x
2595;2;247;221;sea;x
2596;44;90;201;sea;x
2597;86;164;221;sea;x
2598;28;196;221;sea;x
2599;70;99;241;sea;x
2600;2;102;191;sea;x
2601;44;75;212;sea;x
2602;25;237;232;sea;x
2603;42;198;232;sea;x
2604;41;142;232;sea;x
2605;2;247;222;sea;x
2606;44;90;202;sea;x
2607;86;164;222;sea;x
2608;28;196;222;sea;x
2609;70;99;242;sea;x
2610;2;102;192;sea;x
2611;44;75;213;sea;x
2612;25;237;233;sea;x
2613;42;198;233;sea;x
2614;41;142;233;sea;x
2615;2;247;223;sea;x
2616;44;90;203;sea;x
2617;86;164;223;sea;x
2618;28;196;223;sea;x
2619;70;99;243;sea;x
2620;2;102;193;sea;x
2621;44;75;214;sea;x
2622;25;237;234;sea;x
2623;42;198;234;sea;x
2624;41;142;234;sea;x
2625;2;247;224;sea;x
2626;44;90;204;sea;x
2627;86;164;224;sea;x
2628;28;196;224;sea;x
2629;70;99;244;sea;x
2630;2;102;194;sea;x
2631;44;75;215;sea;x
2632;25;237;235;sea;x
2633;42;198;235;sea;x
2634;41;142;235;sea;x
2635;2;247;225;sea;x
2636;44;90;205;sea;x
2637;86;164;225;sea;x
2638;28;196;225;sea;x
2639;70;99;245;sea;x
2640;2;102;195;sea;x
2641;44;75;216;sea;x
2642;25;237;236;sea;x
2643;42;198;236;sea;x
2644;41;142;236;sea;x
2645;2;247;226;sea;x
2646;44;90;206;sea;x
2647;86;164;226;sea;x
2648;28;196;226;sea;x
2649;70;99;246;sea;x
2650;2;102;196;sea;x
2651;44;75;217;sea;x
2652;25;237;237;sea;x
2653;42;198;237;sea;x
2654;41;142;237;sea;x
2655;2;247;227;sea;x
2656;44;90;207;sea;x
2657;86;164;227;sea;x
2658;28;196;227;sea;x
2659;70;99;247;sea;x
2660;2;102;197;sea;x
2661;44;75;218;sea;x
2662;25;237;238;sea;x
2663;42;198;238;sea;x
2664;41;142;238;sea;x
2665;2;247;228;sea;x
2666;44;90;208;sea;x
2667;86;164;228;sea;x
2668;28;196;228;sea;x
2669;70;99;248;sea;x
2670;2;102;198;sea;x
2671;44;75;219;sea;x
2672;25;237;239;sea;x
2673;42;198;239;sea;x
2674;41;142;239;sea;x
2675;2;247;229;sea;x
2676;44;90;209;sea;x
2677;86;164;229;sea;x
2678;28;196;229;sea;x
2679;70;99;249;sea;x
2680;2;102;199;sea;x
2681;44;75;220;sea;x
2682;25;237;240;sea;x
2683;42;198;240;sea;x
2684;41;142;240;sea;x
2685;2;247;230;sea;x
2686;44;90;210;sea;x
2687;86;164;230;sea;x
2688;28;196;230;sea;x
2689;70;99;210;sea;x
2690;2;102;220;sea;x
2691;44;75;221;sea;x
2692;25;237;241;sea;x
2693;42;198;241;sea;x
2694;41;142;241;sea;x
2695;2;247;231;sea;x
2696;44;90;211;sea;x
2697;86;164;231;sea;x
2698;28;196;231;sea;x
2699;70;99;211;sea;x
2700;2;102;221;sea;x
2701;44;75;222;sea;x
2702;25;237;242;sea;x
2703;42;198;242;sea;x
2704;41;142;242;sea;x
2705;2;247;232;sea;x
2706;44;90;212;sea;x
2707;86;164;232;sea;x
2708;28;196;232;sea;x
2709;70;99;212;sea;x
2710;2;102;222;sea;x
2711;44;75;223;sea;x
2712;25;237;243;sea;x
2713;42;198;243;sea;x
2714;41;142;243;sea;x
2715;2;247;233;sea;x
2716;44;90;213;sea;x
2717;86;164;233;sea;x
2718;28;196;233;sea;x
2719;70;99;213;sea;x
2720;2;102;223;sea;x
2721;44;75;224;sea;x
2722;25;237;244;sea;x
2723;42;198;244;sea;x
2724;41;142;244;sea;x
2725;2;247;234;sea;x
2726;44;90;214;sea;x
2727;86;164;234;sea;x
2728;28;196;234;sea;x
2729;70;99;214;sea;x
2730;2;102;224;sea;x
2731;44;75;225;sea;x
2732;25;237;245;sea;x
2733;42;198;245;sea;x
2734;41;142;245;sea;x
2735;2;247;235;sea;x
2736;44;90;215;sea;x
2737;86;164;235;sea;x
2738;28;196;235;sea;x
2739;70;99;215;sea;x
2740;2;102;225;sea;x
2741;44;75;226;sea;x
2742;25;237;246;sea;x
2743;42;198;246;sea;x
2744;41;142;246;sea;x
2745;2;247;236;sea;x
2746;44;90;216;sea;x
2747;86;164;236;sea;x
2748;28;196;236;sea;x
2749;70;99;216;sea;x
2750;2;102;226;sea;x
2751;44;75;227;sea;x
2752;25;237;247;sea;x
2753;42;198;247;sea;x
2754;41;142;247;sea;x
2755;2;247;237;sea;x
2756;44;90;217;sea;x
2757;86;164;237;sea;x
2758;28;196;237;sea;x
2759;70;99;217;sea;x
2760;2;102;227;sea;x
2761;44;75;228;sea;x
2762;25;237;248;sea;x
2763;42;198;248;sea;x
2764;41;142;248;sea;x
2765;2;247;238;sea;x
2766;44;90;218;sea;x
2767;86;164;238;sea;x
2768;28;196;238;sea;x
2769;70;99;218;sea;x
2770;2;102;228;sea;x
2771;44;75;229;sea;x
2772;25;237;249;sea;x
2773;42;198;249;sea;x
2774;41;142;249;sea;x
2775;2;247;239;sea;x
2776;44;90;219;sea;x
2777;86;164;239;sea;x
2778;28;196;239;sea;x
2779;70;99;219;sea;x
2780;2;102;229;sea;x
2781;1;50;230;sea;x
2782;173;197;230;sea;x
2783;151;176;210;sea;x
2784;107;150;220;sea;x
2785;1;50;231;sea;x
2786;173;197;231;sea;x
2787;151;176;211;sea;x
2788;107;150;221;sea;x
2789;110;197;231;sea;x
2790;1;50;232;sea;x
2791;173;197;232;sea;x
2792;151;176;212;sea;x
2793;107;150;222;sea;x
2794;110;197;232;sea;x
2795;1;50;233;sea;x
2796;173;197;233;sea;x
2797;151;176;213;sea;x
2798;107;150;223;sea;x
2799;110;197;233;sea;x
2800;1;50;234;sea;x
2801;173;197;234;sea;x
2802;151;176;214;sea;x
2803;107;150;224;sea;x
2804;110;197;234;sea;x
2805;1;50;235;sea;x
2806;173;197;235;sea;x
2807;151;176;215;sea;x
2808;107;150;225;sea;x
2809;110;197;235;sea;x
2810;1;50;236;sea;x
2811;173;197;236;sea;x
2812;151;176;216;sea;x
2813;107;150;226;sea;x
2814;110;197;236;sea;x
2815;1;50;237;sea;x
2816;173;197;237;sea;x
2817;107;150;227;sea;x
2818;110;197;237;sea;x
2819;170;150;137;sea;x
2820;1;50;238;sea;x
2821;173;197;238;sea;x
2822;151;176;218;sea;x
2823;107;150;228;sea;x
2824;110;197;238;sea;x
2825;1;50;239;sea;x
2826;173;197;239;sea;x
2827;151;176;219;sea;x
2828;107;150;229;sea;x
2829;110;197;239;sea;x
2830;1;50;240;sea;x
2831;173;197;240;sea;x
2832;151;176;220;sea;x
2833;107;150;230;sea;x
2834;110;197;240;sea;x
2835;1;50;241;sea;x
2836;173;197;241;sea;x
2837;151;176;221;sea;x
2838;107;150;231;sea;x
2839;110;197;241;sea;x
2840;1;50;242;sea;x
2841;173;197;242;sea;x
2842;151;176;222;sea;x
2843;107;150;232;sea;x
2844;110;197;242;sea;x
2845;1;50;243;sea;x
2846;173;197;243;sea;x
2847;151;176;223;sea;x
2848;107;150;233;sea;x
2849;110;197;243;sea;x
2850;1;50;244;sea;x
2851;173;197;244;sea;x
2852;151;176;224;sea;x
2853;107;150;234;sea;x
2854;110;197;244;sea;x
2855;1;50;245;sea;x
2856;173;197;245;sea;x
2857;151;176;225;sea;x
2858;107;150;235;sea;x
2859;110;197;245;sea;x
2860;1;50;246;sea;x
2861;173;197;246;sea;x
2862;151;176;226;sea;x
2863;107;150;236;sea;x
2864;110;197;246;sea;x
2865;1;50;247;sea;x
2866;173;197;247;sea;x
2867;151;176;227;sea;x
2868;107;150;237;sea;x
2869;110;197;247;sea;x
2870;1;50;248;sea;x
2871;173;197;248;sea;x
2872;151;176;228;sea;x
2873;107;150;238;sea;x
2874;110;197;248;sea;x
2875;1;50;249;sea;x
2876;173;197;249;sea;x
2877;151;176;229;sea;x
2878;107;150;239;sea;x
2879;110;197;249;sea;x
2880;1;50;250;sea;x
2881;173;197;250;sea;x
2882;151;176;230;sea;x
2883;107;150;240;sea;x
2884;110;197;250;sea;x
2885;1;50;251;sea;x
2886;173;197;251;sea;x
2887;151;176;231;sea;x
2888;107;150;241;sea;x
2889;110;197;251;sea;x
2890;1;50;252;sea;x
2891;173;197;252;sea;x
2892;151;176;232;sea;x
2893;107;150;242;sea;x
2894;110;197;252;sea;x
2895;1;50;253;sea;x
2896;173;197;253;sea;x
2897;151;176;233;sea;x
2898;107;150;243;sea;x
2899;110;197;253;sea;x
2900;1;50;254;sea;x
2901;173;197;254;sea;x
2902;151;176;234;sea;x
2903;107;150;244;sea;x
2904;110;197;254;sea;x
2905;1;50;255;sea;x
2906;173;197;255;sea;x
2907;151;176;235;sea;x
2908;107;150;245;sea;x
2909;110;197;255;sea;x
2910;1;50;229;sea;x
2911;2;60;254;sea;x
2912;190;210;230;sea;x
2913;90;10;240;sea;x
2914;200;201;187;sea;x
2915;89;98;199;sea;x
2916;33;199;211;sea;x
2917;133;99;241;sea;x
2918;202;202;222;sea;x
2919;112;114;191;sea;x
2920;2;2;254;sea;x
2921;141;131;208;sea;x
2922;186;233;251;sea;x
2923;128;136;189;sea;x
2924;170;239;162;sea;x
2925;222;242;239;sea;x
2926;66;86;180;sea;x
2927;186;148;191;sea;x
2928;128;251;254;sea;x
2929;170;154;192;sea;x
2930;112;115;213;sea;x
2931;60;60;167;sea;x
2932;86;63;166;sea;x
2933;240;240;250;sea;x
2934;140;140;150;sea;x
2935;120;120;220;sea;x
2936;221;222;254;sea;x
2937;121;122;184;sea;x
2938;225;225;255;sea;x
2939;125;125;197;sea;x
2940;227;217;253;sea;x
2941;101;104;177;sea;x
2942;186;193;251;sea;x
2943;128;196;241;sea;x
2944;170;199;252;sea;x
2945;122;102;200;sea;x
2946;144;205;233;sea;x
2947;186;208;241;sea;x
2948;128;111;254;sea;x
2949;170;214;242;sea;x
2950;112;137;175;sea;x
2951;144;220;253;sea;x
2952;186;223;236;sea;x
2953;128;126;204;sea;x
2954;170;229;251;sea;x
2955;112;132;205;sea;x
2956;144;135;248;sea;x
2957;186;138;206;sea;x
2958;128;141;219;sea;x
